comment	label
[ , 市, 市要, 筹码, 小牛, 来临]	neg
[股, 荐, 直播, 大盘]	neg
[原油, 金世, 早评, 连涨, 助推, 特朗普, 留芳, 2.27, 黄金]	pos
[学习, 上班, 15, 钟, 提前]	neg
[懂, 不语, 悄悄, 想, 做, 围观]	neg
[分析, 2017.02, 27, 大盘]	neg
[回归, 太高, 股价]	neg
[清洗, 大放, 珠子, 干净, 每粒]	neg
[回避, 增发, 解禁, 减持, 类股, 清仓]	neg
[真实, 股市, 指数, 年, 全球, 金融危机, 2007]	neg
[推荐]	pos
[主机, 600988]	neg
[ , 27, 日, 回落, 冲高, 大盘, 计划, 老九]	pos
[次, 京津冀, 空港, 新]	pos
[实况, 大盘, 金股, 直播, 奇侠, 2.27]	neg
[ , 隔行, 0227]	neg
[金融股, 机会]	pos
[导致, 利空, 管理层, 机会, 买入, 放, 调整]	pos
[ , 显示, 有没有, 资讯, 东财, 软件, 要闻]	neg
[回来]	neg
[!, 脑壳, 霸天, 3234, 抱爹, 做主, 收, 点, 周一, 上证, 搞]	neg
[ , 券商, IPO, 年, 记者, 中国, 速度, 2017, 发行]	pos
[回调, 下行]	neg
[稳定, 低, 个人观点, 吸纳, 大盘, 通道]	neg
[一带, 3250, 平台, 大盘, 强势, 上周, 说, 震荡, 点]	pos
[剃, 毛, 龙抬头]	pos
[A股, 严, 整体, 港股, 市盈率, 市净率, 估值]	neg
[生命, 股市, 远离, 爱, 毒品, 真]	neg
[重磅, 平稳, 消息, 大盘]	neg
[27, 绿盘, 月, 指数, 前, 周五, 大部分, 时间, 日盘, 震荡, 三大]	neg
[上破, 下行, 点, 3268, 预计, 上证]	neg
[愈演愈烈, 清仓, 减持, 式]	neg
[ , 下载, APP, 家, 减, 亿, 71, 套现, 式, 清仓, 公司]	neg
[不上, 个股, 指数]	neg
[发, 接受, 新股, 太少, 太慢]	neg
[变堰塞海, 明年]	neg
[行情, 创业板]	neg
[爹爹,  , 几天, 量价, 背离]	neg
[点, 3176]	neg
[绩优, 龙抬头, 大盘股, IPO, 加速, 今日, 猛涨, 小盘股]	pos
[数星星]	neg
[一万, 月, 天天, 上班, 早上, 坐车, 点钟, 赚]	pos
[今日, 简译, 大盘]	pos
[ , 龙抬头, 先, 二月, 开头, 龙, 祝福]	pos
[以待, 发生, 二天, 试目, 奇迹, 二月份]	pos
[持股, 几個, 茂化, 减, 000637, 式, 实华, 交易日, 清仓]	neg
[盘整, 脑壳, 好昏, 循序渐进, 式]	neg
[频频, 证监会, 周末, 主流, 两会, 刘, 主席]	pos
[600075, 天业, 回头, 从来不, 新疆, 牛, 追涨]	neg
[值得, 炫耀, 周线, 股票, 新高, 买入, 这辈子, 事]	pos
[开门, 一汽, 销量, 大吉, 解放]	neg
[股票, 不用, 关注, 一年, 恭喜, 空仓]	pos
[业绩, 温州, 大幅, 关注, 提升, 300283, 盘, 重点, 宏丰]	neg
[股, 横盘, 医药, 天药, 股份, 国企改革]	pos
[力, 好日子, 大盘]	pos
[市值, 做, 行情, 打新, 本周]	pos
[悟道, 中, 眼睛, 直觉, 欺骗, 市场]	neg
[关不上, 窗]	neg
[ , 看不起, 养鸡, 打败, 养猪, 强, 行业, 赚钱, 500, 利润]	pos
[超, 能源, 海上, 南海, 优势, 军用, 风电, 各类]	pos
[明天, 咱去, 宁波, 朝圣]	pos
[踩, 上午, 下午, 冲高, 回]	pos
[全仓, 位, 牛股, 突破, 压力, 追涨, 回头]	pos
[流, 表现, 大盘, 少, 吹牛拍马, 吹得, 资金]	pos
[龙抬头, 割肉]	pos
[破如竹, 持股, 龙抬头, 二月, 股民, 重价, 初二, 向上, 上证]	pos
[亏了]	neg
[买, 600392, 稀土, 资源, 龙头股]	pos
[超低, 国家, 控股, 买入, 600392, 价格, 稀土, 资源, 龙头股]	pos
[没见, 突, 多人多, 事情, 发生, mt]	neg
[资本运作, 创业, 原型, 垃圾股]	neg
[大盘]	pos
[热情, 打开, 散户, 感觉]	neg
[!, 闪, 减持, 耳光, 流出, 资金]	neg
[断桥, 黄昏, 驿外, 愁, 更著风, 开无主, 寂寞]	neg
[高, 33021, 大笑, 摸]	pos
[龙抬头, 挑战, 极限, 跳, 起舞, 牛]	neg
[养老金, 再度, 梅雁, 入市, 买入, 吉祥]	pos
[三类, 股市, 走, 年, 机会, 投资, 周一, 2017]	pos
[几千只, 不知, 一只, 股票, 深证, 投资, 上证, 找]	neg
[A股,  , 资本, 市, 制度, 优胜劣汰, 开设]	neg
[高位, 低开, 追回, 低, 哪来, 高, 抛, 甚, 做成]	neg
[创乱, ＂, 帽子, 黑嘴现, 扣, 一种, 黑]	neg
[重查, 重组, ＂, 一步, 不良, 式, 忽悠, 上市]	neg
[ , Is, good]	neg
[消, 两天, V]	pos
[周, 震荡, 题]	neg
[期间, 国防, 人大, 中, 报告, 估计, 年国, 两会, 预算, 2017]	pos
[睡觉]	neg
[睡]	neg
[资本, 个托, 鳄, 晓晨, 喉舌, 忽悠]	neg
[值得, 投资, 股票]	neg
[房价, 国家, 有没有, 办法, 跌]	neg
[韭菜, 开盘, 收]	pos
[智光, 电气, 影响, 帮, 司机, 人寿, 股价, 曝光]	neg
[股市, 远离, 毒品]	neg
[后市, 展望]	pos
[双顶]	neg
[烂, 一家, 360, 软件, 牛, 公司]	neg
[近期, 震荡, 调整]	neg
[运动]	neg
[双头]	neg
[股市, 加仓, 接连, 消息, 新闻联播, 播放]	pos
[声音, 小小鸟, IPO, 叫好, 市场]	pos
[明天, 阳线, 股指, 收小, 小白来, 股神]	pos
[几千只, 不知, 一只, 股票, 深证, 投资, 上证, 找]	neg
[明天, 千股, 跌停, 大盘]	neg
[要开, 这才, 血光, PO, 钱, 套, 国际版, 飞溅]	neg
[操作, 下周, 时间, 窗口]	pos
[点, 3301]	neg
[黄昏, 春风, 独坐, 满城, 花韵醉, 西楼, 入神, 近忧, 妙, 莫叹]	neg
[少, 好事, 喝空]	neg
[聊天]	neg
[十几个, 勇气, 一周, 十个, IPO, 未开]	pos
[半夜, 鸡叫, 有个, 星期天]	neg
[策略, 原油, 金世, 下周一, 留芳, 解析, 2.27, 黄金]	pos
[坏, Mb]	neg
[回事, 坏, Mb]	neg
[四散]	neg
[卖个, 出货, 买, 高, 做, 散户, 高价]	neg
[ , 沪, 周五, 走, 周一, 到位, 调整]	neg
[年, 晒, 撤, 散们]	neg
[大户, 明天,  , dui, 机构, 一早, 低开, 郭家, 护盘, 抛售]	pos
[有余, 历时, 一月, 说真的, 大盘, 3264, 3044]	neg
[开, 一株, 花, 茶花, 请, 一朵]	neg
[明天, 以然, 点位, 走势, 关注, 开盘, 完好, 通道]	pos
[股, 横盘, 医药, 天药, 股份, 国企改革]	pos
[!, 明天, 阴线, 机构, 小散, 玩耍, 大小, 时刻]	neg
[提醒, 明天, 噢, 友情, 大盘, 跌停板]	neg
[ , 欢, 发帖, 评论, 帖, 多顶]	neg
[年初, 预测, 指, 如歌, 剑, 3350, 退一进]	neg
[银监会, 监管, 郭树清, 再引, 第三件, 混业, 主席]	neg
[低部, 提高, 每次, 调整]	neg
[ , 多顶, 帖, 评论, 发帖]	neg
[涨多, 风险, 股市, 必跌, 需谨慎, 投资, 跌多必]	neg
[产业链, 投资, 半导体, 迎来, 机会]	pos
[601212, 菜鸟, 白银, 有色]	neg
[明天, 600890, 追哟, 科技, 关注, 请, 北矿]	pos
[周末, 消息]	neg
[创新, 下周, 走势, 上行, 高, 整荡]	pos
[风险, 中, 大盘, 说, 短期, 区, 看好]	neg
[27, 成功, 必红, 3262, 胜局, 奠定, 争夺, 2017, 大盘, 拉升]	pos
[平稳, 点, 越过, 3300, 大盘]	pos
[行情, 也许, 本轮, 超级, 今生, 力度]	pos
[行情, 本轮, 超级, 50, 年, 力度]	pos
[逼, 瞎]	neg
[归来, 龙抬头, 燕, 欢天喜地]	pos
[觉着, 精]	neg
[大笑]	neg
[换, 大笑]	neg
[明天, 有没有, 股民, 投票, 道理, 说]	pos
[重组, 恒泰, 实达, 式, 辽宁, 忽悠, 小品, 邮电, 大案]	neg
[轮动, 板块, 收宫, 完美, 炒, 上周]	neg
[做事, 小心, 庄家, 警告, 太狠, 个股]	neg
[91, 年, 故事]	pos
[无论是, 沾沾自喜, 规律, 骄兵必败, 证券市场]	neg
[为啥, 涨价, 钛白粉, 只涨, 金浦, 钛]	neg
[魔鬼, 鳄, 天使, 资本, 金融家, 一念之差]	neg
[礼拜日, 股市, 明日, 打起精神, 备战]	neg
[创出, 新高, 上证, 3301]	neg
[盘面, 热点, 主流, 静待, 杂乱]	pos
[长期,  , 控制, 600252, 估, 集团, 中恒, 庄家, 压盘, 刻意, 举报]	neg
[A股, 分析, 27, 日, 月, 技术, 大盘, 研, 276, 走势]	neg
[涨, 股市, 跌, 希望]	neg
[A股, 期盼, 剩, 美股, 跌, 16000, 肯定, 点, 十位数]	neg
[将军, 宝武, 钢铁股, 低估, 600019, 上市]	neg
[大势, 道别, 股友, 已成]	neg
[利好, 月份, 拋, 主升浪, 求一卦, 风水, 巨资, 大师]	pos
[睡觉, 明天, 报, 娘们, 抱]	pos
[大小, 非, 非大]	neg
[股, 养老金, 这类, 受益, 启动]	pos
[确立, 月线, 3250, 牛市, 突破, 空仓]	pos
[瓜子, 板凳, 花生, 闹剧, 吃瓜, 群众]	neg
[24, 月, 日, 猜想, 大盘走势]	neg
[分析, 24, 深圳, 股市, 向北看, 策略, ##, 月, 一平, 盘]	neg
[太极, 玩家]	neg
[牛市, 啊啊啊, 2022, 年]	pos
[尾盘, 10, 怕怕, 手, 周五, 分钟, 主力, 怒, 砸, 14399]	pos
[明天, 吃, 披萨, 馅饼]	pos
[看空, 看多]	neg
[月线, 3250, 反转, 突破, 周线, 3082]	pos
[明天, 脸]	pos
[为啥, 涨价, 钛白粉]	neg
[大戏, 好戏]	neg
[元, 全, 上半年, 神华, 中国, 100, 解套]	pos
[石油, 元中, 全, 上半年, 50, 解套]	neg
[元, 中车, 全, 上半年, 30, 解套]	pos
[老乡, 走]	neg
[明天]	pos
[周一]	neg
[下周, 行情, 创业板, 暴涨]	pos
[大底, 说出, 笑掉大牙, 一月, 点, 18000]	neg
[巴顿, 大牛市, 将军, 健康, 运行]	pos
[巴顿, 大牛市, 将军, 健康, 运行]	pos
[买, 咬, 牙齿, 砸锅卖铁]	pos
[]	neg
[明天, 大铁]	pos
[成交额, 日, 参考, 明日, 大盘, 高, 抛, 低, 2.27]	neg
[]	neg
[利好]	pos
[记, 就医]	neg
[风浪, 胜似, 抬, 风吹浪打, 闲庭信步, 挺胸, 股海]	neg
[白银, 非农, 坤, 原油, 周, 冲高, 肖子, 回落, 2.27, 黄金]	neg
[改革, 股, 银行, 板块, 强烈呼吁]	neg
[颠, 人涨, 大盘]	pos
[聚焦, 宣言, 2017, 股市, 刘士余]	pos
[ , 两个, 之际, 板块, 走, 两会, 来临, 牛, 概念股]	neg
[挀, 高手, 华, 姚, 狠]	neg
[第一个, 主升浪, 大盘, 15000, 来临, 两年, 点将]	pos
[冲顶, 择机, 周初, 上证, 阶段, 高, 抛, 卖出, 一线, 3300]	pos
[安全带, 主升浪, 大盘, 请系, 加速, 运行]	pos
[脱掉, 一周, 鞋, 追高]	pos
[天下第一, 骗人, 美国, 多有, 说]	pos
[150, 元, 货, 送货, 德邦, 送个, 真坑, 超远, 加收, 爹, 派送, 物流]	pos
[大底, 行情, 6000, 本轮, 点将, 一去不复返]	neg
[点有, 约会, 15000]	pos
[股市, 说, 新闻联播]	neg
[兄弟, 怀疑]	neg
[人马, 卖, 做空, 跪下]	neg
[重组, 只能, 股票, 强烈呼吁, 月, 停牌]	neg
[A股, 全世界, 月, 一涨, 惊天, 震惊]	pos
[退市, 新闻, 发布会, 没人, 问]	neg
[明天, 游戏, 挑战, 世界, 二月, 中国, 吉尼斯]	pos
[明天, 元, 会涨, 稀土, 买入, 600392, 100, 资源, 龙头股]	pos
[一会, 股票, 肾, 稍, 卖]	neg
[投资者, 傻子, 无利可图, 入市]	neg
[!, 朋友, 感谢, 支持]	pos
[明天, 买入, 600392, 稀土, 资源, 龙头股]	pos
[4000, 贷款, 别到, 后悔, 赶紧]	pos
[阳线, 盼]	neg
[有人, 请问, 做, 世界, 样样, 强, 说, 要强]	neg
[!, 勉强, 后悔, 不买, 市场]	pos
[!, 股市, 狂欢, 疯, 发了, 跟着]	neg
[今夜, 阴线, 金条, 一根, 根]	neg
[!, 最牛, 井喷, 行情, 史上]	pos
[霸王, 硬上, 弓, 大盘, 反抗, 躺]	pos
[牛市, 跪下]	pos
[龙抬头, 二月]	pos
[小心, 恒泰, 实达, 野蛮]	neg
[卖血, 卖股, 等于]	neg
[建, 北京城]	neg
[低开, 明天, 高, 大阳线, 走]	pos
[!, 上涨, 迎来, 市场, 魔鬼般]	pos
[股票, 肉体, 出卖, 卖出, 区别]	neg
[6125, 牛市, 回家, 路, 一种]	pos
[ , 永久性, 利好, 股票, 收, IPO, 股息, 提供, 高]	pos
[走, 周一, 大盘]	neg
[600392, 日, 个股, 大盘]	neg
[股民, 休克, 涨停]	pos
[掌控, 26, 不准, 最准, 预测, 指数, 月, 想, 难]	neg
[表现, 上涨, 自卑, 害怕, 无病呻吟]	pos
[半年, 70, 上涨, 个股, 一倍]	pos
[值得, 此刻, 赌注, 压上]	neg
[亲爱, 机会, 放过]	pos
[别软, 硬]	neg
[10, 超级, 年, 机会, 牛市]	pos
[想太多, 发射, 大盘]	pos
[绝命, 拉升, 狂飙, 惊人]	pos
[ , 现行制度, 疯狂, 减持, 后大, 三年]	neg
[利好, 加大, IPO, 周一, 拉暴阳, 属]	pos
[内部, 一只, 消, 牛股, 退出, 603036, 股份, 隆重, 如通]	pos
[作孽]	neg
[]	neg
[指数, 50, 近期, 波段, 详解, 上证]	neg
[ , 两个, 之际, 板块, 走, 两会, 来临, 牛, 概念股]	neg
[保, 钢铁]	neg
[股以, 社保, 指向, 政策, 银行, 情况, 投资]	neg
[股以, 业绩, 指向, 政策, 低市, 银行, 情况]	neg
[二捉鼠, 多发, 股民, 新股, 一应, 重点, 狼]	neg
[结束, 蓝筹, IPO, 买, 坚定, 未来, 两年]	pos
[重磅,  , 股市, 句, 10, 连发, 定调, 信号, 证监会, 话, 主席]	neg
[分析, 27, 日, 指数, 月, 效应, 虽强, 很差, 注, 赚钱]	pos
[疯狗, 明天, 乱叫, 大跌, 哭]	neg
[退市, 为啥, 机制, 不谈]	neg
[板块, 热, 石墨, 烯会, 2017, 年]	neg
[巴顿, 怪鸟, 股指, 迷路, 将军, 瞧瞧, 甚]	neg
[养老金, 日, k, 迎接, 周一, 回调, 日子, 线]	neg
[高手, 炒股, 原则, 顶级]	neg
[明天, 全世界, 迷路, 东西, 算个, 说, 甚, 面对]	neg
[衰仔, 6000, 这帮, 点, 3000, 尿裤子]	neg
[ , 止跌回升, 大变局, 暴力, 主力, 洗牌, 揭, 下周, 阴谋]	pos
[重磅,  , 股市, 句, 10, 连发, 定调, 信号, 证监会, 话, 主席]	neg
[分析, 27, 记得, 朋友, 股市, 喜欢, 留花, 2017, 感谢]	pos
[钱, 甚, 迷路, 兴风作浪, 挣到, 害群之马]	neg
[具备,  , 功能, 修复, IPO, 自我, 预期, 刘士余, 市场, 加大]	pos
[十, 高手, 口,  , 算术, 30, 十口]	neg
[跑, 盈利, 冲高]	neg
[白银, 金世, 原油分析, 莫慌, 被套, 空单, 留芳, 2.25]	neg
[明天, 清仓, 时后, 滴汗]	neg
[A股, 历史, 股指, 新高, 多项, 美国, 创, 同创, 三大, 上周五]	pos
[ , 列成队, 指数, 后退, 相会, 新股, 股价, 牛熊来, 下坠]	neg
[炸弹, 庙宇]	neg
[市, 全黑, 债市, 股市, 影响, 期]	neg
[似非, 似是而非, 钱, 挣到, 面对, 市场]	neg
[风险, 下周, 长阳, 突破, 点, 等待, 3280]	neg
[玩, 趋势, 重, 大盘, 新, 走强, 轻, 逆势, 热点, 个股]	pos
[ , 建议, 行情, 国金, 策略, 沐浴, 四类, 关注, 两会, 重点]	pos
[起步, 全国, 4000, 股民, 牛市, 享受, 刚刚, 中国, 点]	pos
[行情, 2017, 分享]	pos
[3507.74]	neg
[股市, 一入, 事, 炒股, 几年, 深似海, 做, 后悔]	neg
[经济, 高管, 疯狂, 减持, 焦点访谈, 大小, 股东, 非]	neg
[股东, 举例, 说, 减持, 文章]	neg
[大小, 非, 非大]	neg
[中国, 新, 公司]	pos
[周一]	neg
[ , 重视, 股票, 受益, 想, 赚钱, 市场]	pos
[主动, 机构, 股民, 新股, 申购, 放弃]	neg
[ , 试点, 央企快, 谋, 扬鞭, 马, 突破, 五大, 2017, 国企改革]	pos
[明天, 高开高, 预测, 空高开, 3261, 走, 跳, 爱, 点, 才会赢, 开, 拼]	neg
[我发,  , 里, 装糊涂, 贴, 绕圈子, 真]	neg
[K, 一段时间, 一分钟, 盯, 玩微, 交易]	neg
[唱, 前, 涨婷, 几年]	neg
[ , 岂可, 等闲, 高度, 牛散, 齐聚友, 共识, 五大]	pos
[圈定,  , 中粮, 业务, 集团, 公司, 家, 放弃, 专业化, 混改]	pos
[弃, 做, 个股, 大盘]	neg
[周一, 完蛋]	neg
[月, 可能性, 加大, 调整]	pos
[股市, 非连, 机构, 中, 爷爷, 大小]	neg
[下周, 点位]	pos
[不知, 跌多涨少, 消息面, 周, 星期天, 乱, 外盘]	neg
[利, 下周, 安硕, 信息, 望见, 重仓, 盘, 口说]	neg
[跑跑]	neg
[兼并,  , 直击, 启动, 核心, 券商, 戏, 发言, 家, 129, 重组]	pos
[实话实说, 行情, 开启, 一年, 慢牛]	neg
[上涨, 见底, 慢慢, 大盘]	pos
[风险, 美国股市, 疯狂]	neg
[明天, 买入, 600392, 资金, 稀土, 资源, 龙头股]	pos
[开心, 板易明, 太, 本周, 涨停板, 抓, 医药]	neg
[资本, 卖掉, 找个, 市场, 价钱, 上市]	neg
[价格低, 稀土, 买入, 600392, 龙头股, 散户, 周一, 国家队]	pos
[27, 万, 分, 300, 下跌, 挂单, 点, 清仓]	neg
[板块, 上周, 异动, 360, 软件]	neg
[重磅,  , 股市, 句, 10, 连发, 定调, 信号, 证监会, 话, 主席]	neg
[买, 波音, 创业板, 别墅, 娶媳妇]	pos
[200, 正, 涨停, 涨到, 上海, 元, 天洋, 悬念, 周一]	pos
[筹码, 帐, 资金, 高价, 买]	pos
[想主, 有暴, 里, 扳, 炒, 暴, 次新股]	neg
[大红包]	neg
[风险, 混, 跌, 机会, 涨]	neg
[27, 日, 展望, 回顾, 月, 下周, 股市, 年, 周, 妙, 2017, 策略]	pos
[明天, 跑得快]	pos
[钱, 赚]	neg
[内容, 完, 字]	neg
[渣打银行, 股, 元, 拉圾, 我国, 银行, 73, 巨亏, 股价]	neg
[下周, 技术, 周五, 上证指数, 反弹, 调整]	pos
[国家, 回答, IPO, 硬气, 刘士余, 加油, 发行]	pos
[见证, 三月份, 嘻嘻, 请, 呈堂, 供词]	neg
[养老金, 黑嘴, 入市, 提, 讲, 刘, 主席, 此事]	pos
[ , 股权, 重出江, 大系, 达刚, 淳, 路机, 国有, 受让方]	neg
[推出, 资本, 制度, 投资者, T, 共识, 市场]	pos
[跨国, 高科技, 问, 刘, 企业, tc, 主席]	neg
[春暖花开, 踏春, 拂面, 微风]	neg
[妖精, 强盗, 害人精, 土豪, 野蛮]	neg
[明天, 股指, 涨, 走小阳, 跌, 三天]	neg
[求下联, 股票, 炒, 住]	neg
[ , IPO, 配号, 说, 市值, 死猪不怕开水烫, 市场]	pos
[开, 20, 每月, 家庭, 一名, 股民, 业余, 散户, 年]	neg
[明天, 跌, 大盘]	neg
[利好]	pos
[板块, 东南, 必走, 路]	neg
[微笑]	neg
[分析, 下周, 走势, 图]	pos
[假帐, 停发, 新股, 减持, 严办, 做, 公司]	neg
[分析, 27, 日, 预测, 指数, 月, 图]	neg
[ , 养老金, 利国利民, 社保, 新股, 申购]	pos
[股, 气氛, 视为, 赌徒, 投资者, 悲凉]	neg
[大盘]	pos
[苏格兰, 皇家, 天朝, 九年, 银行, 亏损, 连续, 笑, 银行家]	neg
[下场, 美女]	neg
[发布会, 记者, 证监会, 直播, 并答, 新闻, 主席, 刘士余]	neg
[往上, 加快, 大盘, 刘士余, 扩融, 讲话, 空间, 彻]	neg
[周末, 周一, 消息, 表现]	neg
[建议, 下周, 以下几点, 请, 操作, 投资, 刘说加]	pos
[脚下, 踩, 二月, 抬头, 3300, 二龙]	pos
[乞讨, 行善, 看一, 逛街, 钱, 这算]	neg
[修复, 888, 网管, 请, 大小, 非]	neg
[从今, 扎, 贴, 刷, 证明, 上证, 感]	neg
[答记者问, 同志, 证监会]	neg
[王石, 赌民必, 赢, 惨]	neg
[时间, 窗口, 开启]	pos
[大小, 股市, 非]	neg
[不远, 贵州, 茅台, 一块钱]	neg
[具备, 加大, 力度, IPO, 条件]	pos
[外资, 独资经营, 基金, 私募]	neg
[主板, 住, 买, 害, 骗, 创]	neg
[站上, 杀个, 先, 回马枪, 小心, 几个, 月, 下周一]	neg
[大小, 提问, 疯狂, 减持, 非]	neg
[具备,  , 功能, 修复, IPO, 自我, 预期, 刘士余, 市场, 加大]	pos
[具备, 加大, 专家, IPO, 头, 条件, 大盘, 说]	pos
[涨停板,  , 假, 准]	neg
[16, 年化, 真的假, 买, 收益率, 基金]	neg
[马哥, 明, 司马懿, 买, 申华, 控股]	pos
[养老金, 散户, 亏, 入市]	neg
[收盘, 3249, 3240, 周一, 上证]	neg
[10, 直播, 看吧, 50, 发起]	pos
[明天, 股市, 利好, 讲话, 上冲, 刘士余]	pos
[高点, 此波, 上证]	pos
[全流通, 新股, 上市]	neg
[迷路, 全跳, 跳, 真的, 疯]	neg
[证监, 离婚, 王宝强, 新闻媒体, 现场直播]	neg
[巴顿, 大牛市, 野火烧, 春风吹又生, 将军, 计划]	pos
[回落, 低开, 3251, 小幅, 冲高, 明日, 大盘, 3266, 这一]	neg
[開會, 直播]	neg
[太远, 股市, 倒数, 全世界, 苐, 印度, 中国, 比不上, 差得]	neg
[迷路, 闭上, 红眼病, 嘴, 狗, 眼]	neg
[不忍, 惨, 唱, 真]	neg
[非凡, 雇主]	neg
[这才, 面积, 销售, 房子, 跌破, 头, 肩顶, 轴]	neg
[危机, 年, 次贷, 报应, 2008, 美国]	pos
[新闻, 证监会, 直播, 主席, 发布会, 浪客, 刘士余]	neg
[盛运, 查一查, 下跌, 天天, 环保, 破, 300O90]	neg
[ , 一次性, 高送, 转, 连续, 投资, 差距]	neg
[依然, 数字, 3250, 之上, 区间, 江恩, 压力, 周一]	neg
[603888]	neg
[季节, 收割, 时间]	pos
[日线, 回调, 冲高, 回落, 月线]	neg
[股民, 理想, 想, 跳, 闯, 发, 抬头, 二月, 二龙]	neg
[周线, 6000, 股票, 新高, 银行, 关注]	pos
[物极必反, 懂得]	neg
[明天, 龙抬头, 月, 股民, 跳, 发发发]	pos
[美日, 差别, 股指, 阴阳, 两极, 感觉]	neg
[保住, 两会, 再战, 清仓, 资金]	pos
[ , 江东, 包羞忍耻, 事, 兵家, 子弟, 胜败, 男儿, 不期]	neg
[融资, 股市, 重组, 圈钱, 定增, 卖壳, 三大怪, 上市]	neg
[深圳, 周线, 真相, 新高, 底部, 做, 图]	pos
[越来越近, 反转, 牛市, 突破, 趋势, 3082]	pos
[调整, 别信, 说, 2638, 目]	neg
[明天, 保监会, 重拳, 护盘, 出手]	pos
[中小板, 真相, 新高, 日线, 底部, 级别, 图]	pos
[找到, 平平稳稳, 中国, 全世界, 股票市场]	pos
[月线, 新高, 完头, 肩顶, 牛市, 双头, 铁定, 驳斥]	pos
[散户, 兄弟, 哪家, 上市公司, 股神]	neg
[下周, 趋势]	pos
[ , 横批, 瓜子, 上联, 花生, 饮料, 八宝粥, 矿泉, 下联, 啤酒]	neg
[友友, 删, 找度, 美图, 为啥]	neg
[周一, 哗啦啦, 跌, 创业板]	neg
[QQ, 股市, 群, 诈骗, 99, 手法, 揭秘]	neg
[ , 概率, 下周, 再创新高, 拿下, 点, 变数, 3300]	pos
[迪玛希, Adagio]	neg
[ , 横批, 上联, 大非, 聪, 减持, 小非, 下联, 机构]	neg
[豆腐, 流出, 葡萄酒, 蹂躏, 万般, 做, 精]	neg
[股权, 不准, 天下, 哪有, 放弃, 道理]	neg
[小散们, 工程, 大连港, 太平, 湾, 贪污, 几十亿]	neg
[舒服, 运动, 早上, 真]	neg
[开炮, 减持, 套现, 散户, 股东, 市场]	neg
