read_count	comment_count	title	author	release_date
2315	1	H股涨这么多你还装死？买入	暖心安安	02-14
2312	0	央企的加减法有望再次实现突破。继中国中车、宝	锚链110	02-14
6335	3	资金持续流入 港股再度上行	财经评论	02-14
2917	0	航空航天：军工混改 船舶先行 来源：投资快报 	liu1688gxfc	02-13
5717	2	智通港股解盘(2.13)：资金持续流入 港股再度上	财经评论	02-13
4551	1	中船防务正在买入的好时候	广东深圳网友	02-13
1218	0	港股目前以短线操作为主，入市资金不宜过分进取	kasimff	02-13
3862	1	港股中船今天在月K线图上已经冲过了2016年1月的	芙蕖先生	02-13
5327	4	为什么H股0037中船防务涨得比A股中船防务涨得要	股友eDgHBI	02-13
14431	3	中船防务H股大涨12% 军工概念再炒起	财经评论	02-13
2098	0	大力造军舰呀。。	河南三门峡网友	02-13
17131	0	中船升8%创52周新高 军工概念再炒起	中船防务资讯	02-13
4401	3	中船防务:本周先看35.2元的阻力能否站上，站上	芙蕖先生	02-13
1958	1	这个是个慢股，军工里面的长线，短线是不可能有	牛赚钱888	02-13
1092	0	就象云南公安保护打人者，利益链条，蒙不了就被	寂寞先知	02-13
1352	0	中国军工，国企除了垄断，就是讲故事，拉高出些	寂寞先知	02-13
2437	2	中船防务！跟你拜拜！亏死了我认！退出不玩了！	湖北武汉手机网友	02-13
5562	2	会前上涨概率逾八成！军工混改或将引领今年＂两	9发小散	02-12
1680	0	大力造军舰呀。。	北京网友	02-11
2365	0	东北钢铁产能出清初现端倪 概念股有望估值修复	苏丹红挨饿	02-11
5830	1	600685 不妨一看	以戒为师922	02-10
2732	1	为什么总是跌，不涨啊？！	风之子1976999	02-10
3549	0	主力尾盘已经告诉你下周一的走势	山东青岛网友	02-10
1793	0	603218懂的来	茅山樵夫	02-10
2068	0	今天的盘口特别奇怪，有点有空的节奏	四川成都手机网友	02-10
2244	1	关前蓄势稳，震蕩均线升！	辽宁大连手机网友	02-10
1559	0	这个庄等钱用	辽宁大连手机网友	02-10
2225	1	[鼓掌][鼓掌][鼓掌][鼓掌][鼓掌][鼓掌][鼓掌][	winhui	02-10
2001	0	参与春季行情能否最终实现赢利除了考验你进场与	股友jhyzkh	02-09
1879	0	什么利好都是假的	大灰狼小绵羊	02-09
1826	0	风口  基建板块	山东网友	02-09
3770	1	龙头 中国船舶落了不少，是不是船舶板块要回调	山东网友	02-09
3588	0	中船防务去年12月以来，船舶系的中国重工、中船	六月下	02-09
1861	0	没有补贴估计就是亏损了	ndlxz	02-08
20740	2	中船防务获得中央财政补助1158万元	中船防务资讯	02-08
25994	4	600685:中船防务关于获得政府补助的公告	中船防务资讯	02-09
2179	0	长城电脑为什么号称是海域军工？	庄稼的装托	02-08
2078	0	太失望了，换成了中国船舶	永夜之主	02-08
4819	3	游资成不了大气候，17年还是要靠混改，坚定看好	红牛在天上飞	02-08
1891	0	注入集团优质资产 大概率大涨龙头 天成控股6001	幽灵公主cc	02-08
2027	0	I）正确姿势：耕耘一年只有高送转分红实实在在	灯下黑88	02-08
1651	0	就你最垃圾……	米尼米888	02-08
1971	1	去跟钢构提鞋	新股民16888888	02-08
2289	3	真是个弱鸡，告辞	吉林网友	02-08
3050	0	两船合并重组”军工航母龙头$中国船舶 sh600150	兰生国建	02-08
2066	0	收到新加坡国防部邮件，5月16-18号 举办亚洲海	洲际彈道导彈	02-08
1626	0	哪个说的这烂货是制航母的，这走势制造小木船的	四川成都手机网友	02-07
2256	1	这走势明天必到20日线	四川成都手机网友	02-07
3079	2	这不是要混改的股吗?	永夜之主	02-07
1871	0	7强烈看好业绩高速增长绩优股票002637赞宇环保	牛红哥哥	02-07
7813	14	老子33.5的成本  还让老子解套不！	一字冲天抢	02-07
1796	0	资金继续外逃	山东网友	02-07
2358	1	这股一点人气都没有	重庆手机网友	02-07
1744	0	追高了好怕啊	新股民16888888	02-07
1662	0	诱空	山东网友	02-07
9539	5	军工概念股值得中长期关注	平原虎老杨	02-03
3322	0	中科金财跌剩23%了！ 抄換：中电科、中科院都垃	庄稼的装托	02-03
2651	1	美日等一天不老实，两船就会不停顿。	拂来心股	02-06
3001	0	主力之所以敢暗中掀起该股大动作，根本原因还在	股友35pc	02-06
4107	0	船厂船舰扎堆开足马力建造 资料图 2017-02-06 0	江苏无锡手机网友	02-06
3868	3	中国太空航天重稀土龙头高端新材料王者归来	光头峰	02-06
2171	0	时否认它可以就好怕人看	晨大雄郁	02-06
5104	1	两船重组”军工航母龙头$中国船舶 sh600150$，$	兰生国建	02-06
3206	1	北京(手机）网友、上海（手机）网友等一群业务	新萧十一郎	02-06
4331	2	5000多倍的市盈率我看不懂啊。。。。型态很好，	上海手机网友	02-06
4690	0	两船合并重组猜想”军工航母龙头$中国船舶 sh60	兰生国建	02-05
3259	0	这只股票接下来要经过漫长的整理，至少两个月。	colin_Z	02-05
2773	0	基金抱团炒个股是中国式庞氏骗局，隐患危害大hx	芝麻开门1313	02-05
2993	0	而在1852年，美籍华人乔治休就曾从广东偕数人驾	亚欧大陆首富	02-05
3193	0	回首美国人丧心病狂屠戮印第安人的历史，我突然	亚欧大陆首富	02-05
2920	3	价高出了不如下来全转买*惊天低价低估600307酒	河南三门峡手机网友	02-04
6613	3	2017-2-3与2016-12-2走势雷同	扒雑子的班子	02-04
4725	1	未来3周 无忧！	扒雑子的班子	02-04
4316	1	仙人指路形成，敢跌敢加仓！	股池游泳的蛙	02-04
62706	12	结构性行情依旧 食品环保等三大板块有望强势	财经评论	02-04
2973	0	我在19:50发起了直播，快来看看吧！	看到未来1	02-03
2639	0	操，今天高位接刀子了	广东中山手机网友	02-03
2714	0	拉高出货，新春第一天就这样	牛旺旺旺旺	02-03
5721	2	冲高回落形态已成，又要调整好几天了，不过补年	信就是传奇	02-03
3550	0	美媒：中国首次10弹头洲际导弹试验 恐吓特朗普 	军工2017	02-03
6133	6	别磨叽、涨停算了~	皇狐	02-03
4260	2	前期高点今天一碰就回落，量能不够还有反复，莫	四川德阳手机网友	02-03
4300	1	此股今天进的全部套住	天道将軍	02-03
2749	0	你兄弟都涨停了，你好意思吗？	米尼米888	02-03
2497	0	信息通信十三五规划发布：支持窄带物联网全国性	寻缘24	02-03
3980	0	军工年—军工迎风口	山东网友	02-01
7069	1	军工混改概念股值得中长期关注	平原虎老杨	01-27
4964	0	强军强国之梦，非核动力航母莫属！这样的重组，	博估通金	01-29
10446	9	三大主线，关注军工概念股	平原虎老杨	01-25
5815	0	中国突破军事封锁，寻求军事大国地位的必由之路	御风上行	01-28
9027	1	39-42元区间目标价600685	何沅	01-27
8107	2	600685	何沅	01-27
4343	0	鸡年 属于防务的牛市	瓯越狙击手	01-27
39921	6	申万宏源：中船防务买入评级	财经评论	01-27
6567	5	不是谁有旧船票，都能登上这艘神船。过年前，有	辽宁大连手机网友	01-27
16496	12	正牌军工股中，哪个股票像中船防务这样实际流通	御风上行	01-26
3844	0	南海会有什么问题拭目以待	浙江温州网友	01-26
29536	3	军工集团资产证券化系列报告之五：平台价值凸显	中船防务资讯	01-26
3642	0	中船好过你	广东佛山手机网友	01-26
3460	0	垃圾升不过150	广东佛山手机网友	01-26
3948	1	主力使出吃奶的劲， 拉屎！这个涨的费力啊！	东方美猫	01-26
6316	3	中船防务与中科三环，养老金入市喜欢谁	xjbqwshhb	01-26
3373	0	京城股份暴跌,国气休熄一下吗?	yingqian2017	01-26
3615	0	农历2016年即将过去，希望2017年大家从头再来，	红旗之风	01-26
3470	0	上当了，被骗进来啦	上马一腚金	01-26
3472	0	祝各位小散春节快乐，也祝愿中船防务的机构节日	信任是基础	01-26
4348	3	暂时回避为好…波段吧	WinSon	01-26
6760	4	强国重器	开心快乐5	01-26
3341	0	在股市里纠缠了一年，今天是农历交易日最后一天	冀SYW410	01-26
3931	1	市盈率上千倍不是梦。	安徽铜陵网友	01-25
4375	2	该涨了吧?	古墓派de小龙女	01-25
4072	1	完了，买在最高点	小西瓜哥哥	01-25
4366	0	炒股要跟上政策方向，2017年主题是国企、军工混	股友dtxCe8	01-25
6620	2	和002179军工股比，中船的管理层应该感到羞愧，	重庆网友	01-24
4447	1	最佩服留屎的价值投资。	安徽铜陵网友	01-24
4110	1	5000多倍的市盈率，涨你嘛的老笔！	山西太原网友	01-24
4141	0	预测春节期间，南海会发生点什么，2017年，或许	n1429021667...	01-24
4903	1	中国科技网:武汉光谷北斗被授于“国际科技合作	hjsjdwu	01-23
4350	0	恭喜中船的朋友。	安徽铜陵网友	01-23
38369	2	中船防务升逾半成 母企与中核集团及上海市达成	中船防务资讯	01-23
3516	0	快跑	n1429021667...	01-23
3600	0	快跑吧	n1429021667...	01-23
3669	0	全天都在出 早盘吸引跟风 尾盘砸不出 哈哈 看你	吉林长春网友	01-23
7819	3	广船国际更名中船防务那天起，这股就产生了质的	信任是基础	01-23
4666	2	歇歇气，一鼓作气到涨停[献花][献花][献花]	重庆手机网友	01-23
3494	0	涨停	股友MFuFsf	01-23
4090	0	基础建设板块 中国建筑市盈率还是最低的 将国企	zgjz2016	01-23
6992	1	高铁集结号“陆地航母”星辰号来了 武汉 霸气！	uewrjw	01-22
6757	3	新手请教	安徽铜陵网友	01-21
4312	0	这年头买进军工安全。	强强强大的	01-20
4465	0	88	garygong302	01-20
6001	2	前期主力这几个星期跑的差不多了，顶多偶尔冲一	信就是传奇	01-20
5932	0	2017 年， 在国企改革落地的大背景下， 伴随着	蓝色多瑙河11	01-19
4090	0	受惠政策推动 中国忠旺全球大力发展智能制造	头一回看见你	01-19
3952	0	每股赚10000万元，深沪2000只股，你可赚多少？	六度心寒	01-19
4054	0	今天是什么日子？国防第一防线海防股，不来一个	看见的是你	01-19
4985	0	大家讨论讨论江南与沪东造船厂会注入中国船舶还	谈股论金518...	01-19
5284	3	今日拉升6个点左右，不多说了，希望你们开心点	股友MFuFsf	01-19
5410	1	中船港股疯啦！？？？？？！	蓝色多瑙河11	01-19
4624	1	看看港股，都突破横盘区间了，再看看你，装孙子	离火之精88	01-19
3614	0	没劲···没希望走了	曦洋无限	01-19
4372	0	全是埋怨声，幻想声，唱多声，题材信息声，没有	不死鸟一辉7...	01-19
5088	1	关注军工混改题材的投资机会	平原虎老杨	01-18
3754	0	明天大盘要是跌，，，，军工护盘，中船发力，，	蓝色多瑙河11	01-18
4577	1	尾盘杀跌，，，，啥情况	蓝色多瑙河11	01-18
3598	0	此股已死	曦洋无限	01-18
21746	17	军工：国企改革持续提速	财经评论	01-18
46623	17	航空航天：军工混改 船舶先行	财经评论	01-18
30655	0	中船防务期待混改东风吹气 股价放量上涨	中船防务资讯	01-17
2577	0	坚定持有	股池游泳的蛙	01-17
10042	1	军工概念再炒起 中船防务升一成 中航工业涨逾9%	中国航空工...	01-17
3193	1	H股發瘋了，衝啊[大笑][大笑][大笑]啊	香港手机网友	01-17
2092	0	主力又在借利好出货了	山东青岛网友	01-17
4608	2	这鬼孙股想干什么？现在出货？	河南新乡手机网友	01-17
33414	3	中船防务期待混改东风吹气 股价大涨逾11%	中船防务资讯	01-17
4830	2	看看深港通00317中船防务快涨停了！郁闷	江苏镇江网友	01-17
1989	0	我说今天能大涨，你们信吗？反正我是不信的，哈	n1429021667...	01-17
1953	0	过年有好事	陕西西安网友	01-17
2538	0	关注麦迪科技！小盘小市值医疗朝阳科	nblaozhang	01-17
3993	3	哪位知道南北船重组合并的预期与大概时间？	北京网友	01-17
4618	0	中船集团2017年将加快发展多元产业 推动深化改	开心炒股快...	01-13
3909	4	民船产能严重过剩，军船产能严重不足，10艘航母	牛魔王之牛...	01-17
55499	18	军工行业：关注南北船整合 推荐6股	财经评论	01-17
2100	0	股市没有投资价值源于股民愿意送钱。高市盈率。	hai0427yang	01-17
60188	27	军工行业：国企改革持续提速 重申关注南北船整	财经评论	01-17
2242	0	天天都是南北船合并的消息，让散户接盘的吧！	牛魔王之牛...	01-16
5678	3	你M是真跌还是挖坑	四川乐山网友	01-16
2432	0	我真傻31.26元没有止损导致今天亏了4%，你们做T	新疆手机网友	01-16
2333	0	明显有意砸盘，又怕一泻千里，2.30分入市托盘，	六尺巷4	01-16
2165	0	天策博客把我害了我上了黑嘴的当割肉了，换成秦	新疆手机网友	01-16
2794	2	一直都没动	漠河一枝花	01-16
2044	0	他妈的，洗洗，老子早上抛了，下午抄回来了	slg219	01-16
2037	0	别急抄底，等一下14：45分还要跌一波的	反对注册制99	01-16
1766	0	补跌开始	iori205	01-16
1820	0	断崖式跳水开始	iori205	01-16
1872	0	资金流入，，，，股价跌	战胜998	01-16
1706	0	G2O前后多地印染厂将停产限产 染料需求有望集中	缤Fun	01-16
1811	0	中国船舶能大跌，也能大涨！	牛魔王之牛...	01-16
7145	7	被洗出去的朋友…一路走好	WinSon	01-16
2191	2	此股市盈率排名两市第11名，老是说创业板市盈率	反对注册制99	01-16
1536	0	吓死爷了	重庆手机网友	01-16
37964	4	国企改革及混改系列：中船防务的混改投机机会	中船防务资讯	01-16
4079	2	关注军工混改概念股的投资机会	平原虎老杨	01-16
2424	0	美媒:中国除在建能起降100架飞机的03核动力航母	牛魔王之牛...	01-15
3778	0	航空母舰航母之母、军船企改骨干、产业联盟盟主	大可小可	01-15
2165	0	"安得倚天抽宝剑！你看看中小创	"	n1421384377...	01-14
1977	0	盘子太大股价太高加上钱荒春节前难有做为	新疆手机网友	01-14
1862	0	"成龙：长城长 饕餮大餐	"	中国国际操盘手	01-14
1858	0	"阴跌出货，别抢反弹。	"	iepsr	01-13
1899	0	小散都撤吧，此股最终还是顶不住的	战术取胜	01-13
6221	2	这个算利好吗？中船集团推动深化改革获实质性突	河南洛阳网友	01-13
1721	0	上串下跳的有意思吗，傻逼庄！	萌萌1985	01-13
6764	12	机构的主攻方向就是高送转	股友pd9bR3	01-13
2144	0	2017年翻倍成长低价业绩优小盘军工股票通达股份	牛红哥哥	01-13
1731	0	年前能达34就有希望。	浙江台州手机网友	01-13
4502	1	航天军工都涨的过分了，重组混改中国联通武钢混	庄稼的装托	01-09
1547	0	可以关注，大家买卖自由。	改头换面6	01-13
4952	3	三新股送红包贺新年        史上最严环保令小型	一齐发财17年	01-13
1696	0	出版传媒601999 拟4亿元收购控股股东相关资产	龙城一股	01-13
2700	0	最近1个多月中床防务的换手率明显放，大，目前	新疆手机网友	01-13
1574	0	破船，能打仗吗？？？	河北手机网友	01-13
3212	1	防务不外呼两种走势:第一种，跳空下跌，修护均	辽宁大连手机网友	01-13
2468	0	船舶工业深化结构调整加快转型升级行动计划	中国神影	01-12
9352	2	中船	股友W7GlWy	01-12
5478	1	君子不立危墙之下	股友W7GlWy	01-12
1696	0	大骂这帮王八蛋	揩油小顺	01-12
5645	4	大圆弧底明天收中长阳的概率很大突破34元一马平	新疆手机网友	01-12
1489	0	好垃圾	北京手机网友	01-12
3580	2	周K线圆弧底突破在即我31的本300股，期待下周获	新疆手机网友	01-12
1800	0	回抽确认	内蒙古手机网友	01-12
1597	0	不玩儿了，太尼玛坏了	漠河一枝花	01-12
